Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Nigeria,NGA,2017,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.0827235234924716
Nigeria,NGA,2016,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.0829025055893204
Nigeria,NGA,2015,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.294822087513995
Nigeria,NGA,2014,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.295292530480486
Nigeria,NGA,2013,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.241291759482419
Nigeria,NGA,2012,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.335920656637103
Nigeria,NGA,2011,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.201672291671074
Nigeria,NGA,2010,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.252234932335407
Nigeria,NGA,2009,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.517050557083703
Nigeria,NGA,2008,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.309672722644292
Nigeria,NGA,2007,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.314803985140096
Nigeria,NGA,2006,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.135372045174134
Nigeria,NGA,2005,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.00830905443467629
Nigeria,NGA,2004,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.191189075955921
Nigeria,NGA,2003,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.159487427461127
Nigeria,NGA,2002,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.180489611271669
Nigeria,NGA,2001,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.126817634047236
Nigeria,NGA,2000,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.243256354701921
Nigeria,NGA,1999,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.291072935237636
Nigeria,NGA,1998,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.290822710423291
Nigeria,NGA,1997,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.189087246369838
Nigeria,NGA,1996,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,1.16921219645439
Nigeria,NGA,1995,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.43518526759176
Nigeria,NGA,1994,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.970057585475691
Nigeria,NGA,1993,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,1.91948716525702
Nigeria,NGA,1992,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.544200028697814
Nigeria,NGA,1991,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.837771024987283
Nigeria,NGA,1990,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.767269172263114
Nigeria,NGA,1989,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,1.81293793228599
Nigeria,NGA,1988,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.0101936673077109
Nigeria,NGA,1987,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,-0.0149783461528831
Nigeria,NGA,1986,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.0262946370164783
Nigeria,NGA,1985,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.00250454869311903
Nigeria,NGA,1984,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.00204261139347485
Nigeria,NGA,1983,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.000886761194918264
Nigeria,NGA,1982,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,-0.0189116203738582
Nigeria,NGA,1981,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.00500075356294979
Nigeria,NGA,1980,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.00709014504597146
Nigeria,NGA,1979,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.010509598050334
Nigeria,NGA,1978,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0
Nigeria,NGA,1977,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0
Nigeria,NGA,2020,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,92101664.9051897
Nigeria,NGA,2019,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,90600080.5251923
Nigeria,NGA,2018,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,67676279.7856165
Nigeria,NGA,2017,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,275345845.078169
Nigeria,NGA,2016,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,744771120.37037
Nigeria,NGA,2015,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,1035451150
Nigeria,NGA,2014,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,54615715.5825
Nigeria,NGA,2013,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,50482639.3650608
Nigeria,NGA,2012,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,38702386.7301581
Nigeria,NGA,2011,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,75506157.7661904
Nigeria,NGA,2010,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,47474692.664549
Nigeria,NGA,2009,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,47035790.5695872
Nigeria,NGA,2008,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,58148760.5802655
Nigeria,NGA,2007,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,54006296.4940061
Nigeria,NGA,2006,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,101560829.630397
Nigeria,NGA,2005,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,68030269.6896831
Nigeria,NGA,2004,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,20855603.8062873
Nigeria,NGA,2003,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,11562241.3614982
Nigeria,NGA,2002,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,903977.979981037
Nigeria,NGA,2001,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,593358.431196269
Nigeria,NGA,2000,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,1052141.64907635
Nigeria,NGA,1999,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,9400236.738681
Nigeria,NGA,1998,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,1328093.31967022
Nigeria,NGA,1997,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,1164844.85611633
Nigeria,NGA,1996,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,547300.15504257
Nigeria,NGA,1995,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,1463817.39249003
Nigeria,NGA,1994,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,3500636.47935988
Nigeria,NGA,1993,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,2310583.52763137
Nigeria,NGA,1992,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,34802542.9356883
Nigeria,NGA,1991,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,53510676.9892115
Nigeria,NGA,1990,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,8853591.7551556
Nigeria,NGA,1989,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,28785829.54
Nigeria,NGA,1988,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,37029144.29
Nigeria,NGA,1987,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,21663145.07
Nigeria,NGA,1986,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,149898284.9
Nigeria,NGA,1985,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,297614349.4
Nigeria,NGA,1984,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,332669097.9
Nigeria,NGA,1983,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,408608459.5
Nigeria,NGA,1982,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,427641510
Nigeria,NGA,1981,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,484047332.8
Nigeria,NGA,1980,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,523061462.4
Nigeria,NGA,1979,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,355955932.6
Nigeria,NGA,1978,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,253434753.4
Nigeria,NGA,1977,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,198541626
Nigeria,NGA,2020,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-2723146964.1261
Nigeria,NGA,2019,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-2019780965.80481
Nigeria,NGA,2018,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-209678288.350171
Nigeria,NGA,2017,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-2102144197.23168
Nigeria,NGA,2016,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-3117793413.78814
Nigeria,NGA,2015,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1628965267.75883
Nigeria,NGA,2014,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-3079534131.89583
Nigeria,NGA,2013,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-4335423789.24745
Nigeria,NGA,2012,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-5539784715.59048
Nigeria,NGA,2011,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-8024302188.36234
Nigeria,NGA,2010,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-5114533232.94189
Nigeria,NGA,2009,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-7030645512.49328
Nigeria,NGA,2008,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-7142806620.34552
Nigeria,NGA,2007,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-5168340726.31647
Nigeria,NGA,2006,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-4534735267.0648
Nigeria,NGA,2005,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-4967898853.03805
Nigeria,NGA,2004,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1874060886.97608
Nigeria,NGA,2003,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-2005353563.06397
Nigeria,NGA,2002,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1874070753.14014
Nigeria,NGA,2001,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1190618643.59162
Nigeria,NGA,2000,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1140167556.01589
Nigeria,NGA,1999,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1004915630.70932
Nigeria,NGA,1998,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-299566658.25891
Nigeria,NGA,1997,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-469577019.807245
Nigeria,NGA,1996,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-499276809.471007
Nigeria,NGA,1995,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-335842164.964005
Nigeria,NGA,1994,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1959219858.15603
Nigeria,NGA,1993,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1345368587.00053
Nigeria,NGA,1992,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-896641282.4724
Nigeria,NGA,1991,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-712373362.47117
Nigeria,NGA,1990,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-587882970.628472
Nigeria,NGA,1989,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1884249738.78897
Nigeria,NGA,1988,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-378667097.69376
Nigeria,NGA,1987,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-610552091.468468
Nigeria,NGA,1986,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-193214907.534803
Nigeria,NGA,1985,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-485581320.932238
Nigeria,NGA,1984,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-189164784.859178
Nigeria,NGA,1983,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-364434580.203909
Nigeria,NGA,1982,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-430611256.454158
Nigeria,NGA,1981,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-542327289.070406
Nigeria,NGA,1980,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,738870004.370972
Nigeria,NGA,1979,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-304632042.447179
Nigeria,NGA,1978,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-210933271.432604
Nigeria,NGA,1977,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-440514242.45646
Nigeria,NGA,2020,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,3602299817.22064
Nigeria,NGA,2019,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-3090853025.27065
Nigeria,NGA,2018,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,6779467.04951954
Nigeria,NGA,2017,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-10331328579.7429
Nigeria,NGA,2016,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-1894322228.78134
Nigeria,NGA,2015,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-858700673.503529
Nigeria,NGA,2014,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-1843622657.50655
Nigeria,NGA,2013,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-10320930912.9907
Nigeria,NGA,2012,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-14992409829.6288
Nigeria,NGA,2011,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-3540318310.01121
Nigeria,NGA,2010,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-2586452803.88643
Nigeria,NGA,2009,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,345305077.915099
Nigeria,NGA,2008,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,3401810908.06859
Nigeria,NGA,2007,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-799672941.059114
Nigeria,NGA,2006,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-1288018525.47576
Nigeria,NGA,2005,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,487949764.234188
Nigeria,NGA,2004,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-177818881.723918
Nigeria,NGA,2003,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-182894058.187303
Nigeria,NGA,2002,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-133938021.80453
Nigeria,NGA,2001,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-831771646.906782
Nigeria,NGA,2000,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-502264890.590381
Nigeria,NGA,1999,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-11013871.8470491
Nigeria,NGA,1998,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,2363115.76712271
Nigeria,NGA,1997,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,20321016.1030513
Nigeria,NGA,1996,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,54088507.9454776
Nigeria,NGA,1995,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,25583636.3007699
Nigeria,NGA,1994,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,27141298.4178942
Nigeria,NGA,1993,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,17780308.0749792
Nigeria,NGA,1992,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-1884268076.62063
Nigeria,NGA,1991,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,61109599.4777241
Nigeria,NGA,1990,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,197148078.848365
Nigeria,NGA,1989,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,219831399.228893
Nigeria,NGA,1988,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-575715051.906927
Nigeria,NGA,1987,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-1084153265.19319
Nigeria,NGA,1986,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-86633232.876962
Nigeria,NGA,1985,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-876060309.42383
Nigeria,NGA,1984,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-401812094.735357
Nigeria,NGA,2020,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2385277665.91608
Nigeria,NGA,2019,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2305099811.70358
Nigeria,NGA,2018,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,775247400.003029
Nigeria,NGA,2017,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2412974916.23264
Nigeria,NGA,2016,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,3453258407.9848
Nigeria,NGA,2015,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,3064168904.45333
Nigeria,NGA,2014,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,4693828631.89583
Nigeria,NGA,2013,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,5562857987.46966
Nigeria,NGA,2012,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,7069908427.93651
Nigeria,NGA,2011,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,8841062050.7726
Nigeria,NGA,2010,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,6026253091.34715
Nigeria,NGA,2009,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,8555990006.71682
Nigeria,NGA,2008,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,8194071895.46245
Nigeria,NGA,2007,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,6036021404.82071
Nigeria,NGA,2006,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,4854353979.09081
Nigeria,NGA,2005,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,4982533930.21739
Nigeria,NGA,2004,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1874060886.97608
Nigeria,NGA,2003,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2005353563.06398
Nigeria,NGA,2002,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1874070753.14014
Nigeria,NGA,2001,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1190618643.59162
Nigeria,NGA,2000,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1140167556.01589
Nigeria,NGA,1999,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1004915630.70932
Nigeria,NGA,1998,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,299566658.25891
Nigeria,NGA,1997,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,469577019.807245
